Order_ID,Customer_ID,Restaurant_ID,Delivery_Partner_ID,Order_Date,Order_Value,Status,Delivery_Time_Min,Customer_Rating
501148,CUST1202,REST218,DP427,2024-04-03,730.89,Delayed,66.4,2.6
503645,CUST1293,REST302,DP439,2024-03-30,693.37,Delivered,70.4,
504724,CUST1596,REST228,DP365,2024-11-30,1018.24,Delivered,,3.8
502438,CUST1752,REST294,DP416,2024-07-28,668.88,Delivered,17.9,4.3
501942,CUST1047,REST267,DP435,2024-10-15,797.86,Delayed,30.2,4.7
500587,CUST1727,REST226,DP331,2024-12-03,1250.19,Delivered,24.5,
500260,CUST1278,REST322,DP415,2024-08-13,339.2,Delivered,20.2,2.8
502535,CUST1393,REST336,DP473,2024-03-24,1392.49,Delivered,24.0,4.0
502834,CUST1166,REST301,DP391,2024-06-11,200.65,Delivered,17.6,2.9
504218,CUST1705,REST319,DP468,2024-11-08,906.44,Delivered,51.5,3.1
502386,CUST1019,REST288,DP415,2024-04-07,400.18,Delivered,34.3,4.5
502597,CUST1450,REST213,DP451,2024-03-22,1271.15,Delivered,34.8,4.1
501129,CUST1106,REST338,DP324,2024-06-23,549.24,Delivered,27.1,3.5
502734,CUST1170,REST280,DP312,2024-07-02,609.85,Delivered,60.1,3.0
504889,CUST1492,REST294,DP487,2024-12-07,806.06,Delivered,52.6,4.3
503563,CUST1169,REST347,DP404,2024-05-03,638.07,Delivered,27.8,3.1
500168,CUST1533,REST284,DP319,2024-10-23,732.59,Delayed,18.1,2.7
502210,CUST1479,REST296,DP499,2024-10-30,499.15,Delivered,67.1,3.2
502683,CUST1596,REST261,DP396,2024-01-09,613.81,Delayed,,4.0
504020,CUST1488,REST299,DP343,2024-12-13,766.72,Delivered,72.3,3.0
500110,CUST1076,REST230,DP396,2024-06-08,596.2,Delivered,28.6,4.2
500138,CUST1706,REST349,DP486,2024-01-04,1293.79,Delivered,37.8,3.2
503191,CUST1683,REST267,DP429,2024-09-12,611.94,Delivered,33.4,4.6
504349,CUST1411,REST221,DP389,2024-01-15,345.77,Cancelled,,
503423,CUST1349,REST322,DP471,2024-10-01,1274.29,Cancelled,,
504221,CUST1731,REST339,DP361,2024-11-02,953.82,Delivered,61.2,4.4
500611,CUST1412,REST292,DP423,2024-04-16,745.03,Delivered,18.0,4.5
503867,CUST1284,REST279,DP313,2024-05-13,236.85,Delivered,67.3,4.4
502806,CUST1003,REST201,DP365,2024-08-29,1340.13,Delivered,56.4,4.6
502786,CUST1088,REST283,DP453,2024-03-16,573.04,Cancelled,,
503202,CUST1752,REST239,DP376,2024-05-26,633.48,Delivered,59.2,4.2
501260,CUST1151,REST342,DP319,2024-03-06,368.28,Delivered,19.7,4.8
502257,CUST1702,REST253,DP437,2024-02-10,847.33,Cancelled,,
500190,CUST1459,REST221,DP364,2024-10-10,466.93,Delayed,45.8,3.7
504757,CUST1086,REST327,DP358,2024-12-14,246.67,Delivered,38.5,3.2
502499,CUST1578,REST202,DP369,2024-03-29,385.52,Cancelled,,
502051,CUST1387,REST253,DP352,2024-05-25,304.48,Delivered,56.6,
503229,CUST1595,REST347,DP353,2024-12-13,926.82,Delivered,77.3,
504019,CUST1368,REST307,DP339,2024-04-04,547.37,Delivered,25.7,3.2
501536,CUST1202,REST228,DP345,2024-04-14,310.91,Delivered,59.7,4.0
500247,CUST1691,REST350,DP500,2024-12-07,594.36,Delivered,67.3,4.7
503675,CUST1073,REST235,DP358,2024-05-02,798.1,Cancelled,,
504813,CUST1492,REST340,DP338,2024-11-07,455.38,Delivered,48.6,2.8
501064,CUST1177,REST224,DP460,2024-06-19,644.61,Delivered,15.2,3.8
504496,CUST1270,REST331,DP317,2024-10-17,790.89,Delivered,32.2,3.9
503247,CUST1484,REST339,DP336,2024-10-12,1075.02,Delivered,30.9,4.0
504598,CUST1744,REST220,DP343,2024-12-29,218.7,Delivered,24.0,4.7
501086,CUST1780,REST339,DP329,2024-04-18,133.04,Delivered,76.2,
501237,CUST1800,REST279,DP353,2024-07-13,1387.3,Delivered,64.6,5.0
504906,CUST1498,REST317,DP333,2024-11-11,1232.13,Delivered,56.7,3.9
503969,CUST1248,REST231,DP485,2024-02-14,739.31,Delivered,36.2,2.8
501617,CUST1096,REST284,DP431,2024-06-22,594.57,Delivered,62.3,4.8
500403,CUST1003,REST201,DP358,2024-08-26,508.67,Delivered,41.5,2.9
500535,CUST1239,REST278,DP358,2024-03-22,618.49,Delayed,40.6,3.3
501707,CUST1082,REST269,DP368,2024-09-14,142.36,Delayed,47.9,2.7
503900,CUST1407,REST203,DP450,2024-03-06,151.07,Delivered,31.7,4.5
500762,CUST1155,REST245,DP500,2024-11-27,491.91,Delivered,19.8,3.7
503734,CUST1705,REST223,DP396,2024-03-23,368.02,Delivered,49.8,4.7
503176,CUST1043,REST319,DP367,2024-05-18,1321.29,Delivered,66.4,4.7
502913,CUST1775,REST331,DP447,2024-12-13,1154.26,Delivered,57.4,4.8
501199,CUST1295,REST226,DP375,2024-08-22,791.9,Delayed,33.2,4.7
502145,CUST1447,REST322,DP471,2024-09-28,851.65,Delivered,18.3,3.3
504583,CUST1363,REST302,DP404,2024-05-05,682.34,Delivered,46.0,3.1
504870,CUST1410,REST286,DP459,2024-10-30,388.03,Delivered,23.2,4.3
500460,CUST1521,REST295,DP361,2024-08-24,323.87,Delivered,49.1,
500380,CUST1129,REST273,DP455,2024-02-04,416.65,Delayed,75.4,4.4
503426,CUST1655,REST309,DP399,2024-03-23,694.38,Delivered,78.5,4.7
502559,CUST1626,REST207,DP339,2024-06-19,1156.0,Delivered,70.8,3.4
500506,CUST1788,REST217,DP453,2024-05-29,1395.37,Delivered,,3.1
503640,CUST1461,REST297,DP420,2024-06-07,762.75,Delivered,29.4,4.7
502180,CUST1593,REST317,DP470,2024-04-07,872.18,Delivered,49.8,
502410,CUST1143,REST214,DP347,2024-09-16,412.9,Delivered,17.8,
503644,CUST1137,REST304,DP469,2024-03-23,893.77,Delivered,70.4,3.2
500119,CUST1378,REST343,DP396,2024-09-09,1282.09,Delayed,37.0,4.2
501495,CUST1619,REST308,DP438,2024-10-18,666.09,Delivered,47.3,4.0
504709,CUST1213,REST267,DP471,2024-09-28,423.14,Cancelled,,
503845,CUST1660,REST286,DP456,2024-03-13,643.71,Delivered,19.8,3.1
501475,CUST1655,REST246,DP322,2024-05-07,1086.42,Delivered,32.0,3.4
500845,CUST1440,REST253,DP498,2024-03-29,317.32,Cancelled,,
500305,CUST1345,REST330,DP400,2024-11-20,665.68,Delivered,77.2,
503797,CUST1190,REST296,DP401,2024-09-05,230.01,Delivered,70.7,3.7
504913,CUST1001,REST294,DP430,2024-09-21,912.89,Delivered,40.9,4.4
504284,CUST1117,REST270,DP441,2024-01-16,892.59,Delivered,18.3,
504344,CUST1593,REST289,DP385,2024-11-20,384.94,Delivered,42.9,4.8
501326,CUST1421,REST323,DP417,2024-11-28,382.91,Delivered,54.6,3.0
501461,CUST1444,REST246,DP410,2024-09-29,428.67,Delivered,70.7,2.5
503453,CUST1395,REST201,DP347,2024-05-25,742.52,Delivered,38.2,3.6
502374,CUST1104,REST246,DP304,2024-04-14,347.82,Delivered,30.3,4.7
504971,CUST1136,REST296,DP411,2024-03-02,1378.84,Delayed,28.7,4.3
501816,CUST1445,REST323,DP310,2024-07-02,1078.63,Delivered,,4.5
503400,CUST1624,REST245,DP353,2024-02-23,642.07,Delivered,37.6,3.0
501838,CUST1366,REST222,DP434,2024-11-10,181.27,Delivered,68.3,
504887,CUST1617,REST216,DP480,2024-05-08,1225.9,Delivered,46.0,3.6
500657,CUST1187,REST294,DP351,2024-06-12,1000.05,Cancelled,,
504726,CUST1075,REST243,DP350,2024-01-19,934.5,Delivered,17.4,3.2
500712,CUST1539,REST215,DP425,2024-08-13,889.88,Delivered,66.1,2.8
504755,CUST1114,REST261,DP428,2024-07-21,784.14,Delivered,53.6,4.9
500557,CUST1317,REST325,DP359,2024-05-26,452.78,Cancelled,,
503072,CUST1117,REST294,DP487,2024-09-02,240.67,Delivered,56.9,3.8
503100,CUST1210,REST245,DP404,2024-09-27,,Delivered,39.1,
503621,CUST1375,REST294,DP318,2024-02-26,404.37,Delivered,69.9,3.1
504137,CUST1290,REST350,DP483,2024-09-01,986.04,Cancelled,,
504100,CUST1074,REST229,DP360,2024-05-26,1347.84,Delivered,40.5,
501542,CUST1025,REST259,DP307,2024-06-17,637.56,Delivered,31.5,4.1
500585,CUST1589,REST220,DP447,2024-08-15,1165.86,Delivered,40.5,4.6
501137,CUST1748,REST308,DP438,2024-08-16,1199.46,Delivered,15.4,2.7
502678,CUST1142,REST201,DP458,2024-06-21,229.28,Delivered,35.8,5.0
503345,CUST1580,REST252,DP348,2024-09-28,652.44,Delivered,54.1,3.1
501593,CUST1348,REST221,DP365,2024-08-19,426.74,Delivered,74.5,4.1
500969,CUST1044,REST213,DP345,2024-04-20,430.12,Delivered,50.8,4.3
502309,CUST1111,REST265,DP486,2024-12-07,1352.97,Delivered,53.2,4.4
501173,CUST1494,REST286,DP413,2024-07-24,142.66,Delivered,16.5,3.0
504494,CUST1526,REST241,DP479,2024-11-04,144.11,Cancelled,,
504031,CUST1005,REST320,DP350,2024-09-20,1124.09,Delivered,52.2,4.2
502743,CUST1118,REST253,DP355,2024-06-02,1323.54,Delivered,57.3,3.5
504820,CUST1449,REST341,DP424,2024-03-02,1372.59,Delivered,19.7,
502310,CUST1294,REST212,DP469,2024-06-02,1298.02,Delivered,34.6,3.7
500018,CUST1313,REST259,DP455,2024-01-21,171.51,Delivered,74.6,4.8
504770,CUST1767,REST211,DP394,2024-01-02,1328.15,Delivered,31.0,
501358,CUST1468,REST283,DP352,2024-04-28,993.98,Delivered,76.8,
500595,CUST1795,REST230,DP448,2024-10-31,1338.6,Delivered,68.9,3.4
502700,CUST1206,REST329,DP341,2024-06-21,1180.46,Delivered,45.6,5.0
504247,CUST1185,REST253,DP323,2024-05-02,575.74,Delivered,15.3,3.8
501074,CUST1321,REST244,DP418,2024-06-24,1265.72,Delivered,30.8,3.7
501062,CUST1109,REST296,DP321,2024-09-25,1302.67,Delivered,59.5,3.3
503863,CUST1293,REST296,DP417,2024-02-21,136.83,Delivered,30.9,3.9
501236,CUST1505,REST208,DP480,2024-02-28,889.93,Delivered,16.3,3.4
504808,CUST1716,REST204,DP383,2024-05-11,970.6,Cancelled,,
502724,CUST1287,REST314,DP407,2024-04-09,126.45,Delivered,67.0,3.5
501712,CUST1477,REST299,DP340,2024-05-08,1146.41,Delivered,15.7,3.8
501955,CUST1038,REST346,DP470,2024-01-15,350.3,Delivered,47.5,2.7
500624,CUST1552,REST333,DP441,2024-07-25,151.07,Delivered,69.0,4.8
504890,CUST1228,REST281,DP317,2024-10-10,,Delivered,16.5,2.6
501985,CUST1657,REST266,DP474,2024-01-22,1129.15,Delivered,60.7,3.4
500259,CUST1547,REST304,DP442,2024-10-17,803.02,Cancelled,,
500100,CUST1009,REST224,DP353,2024-07-05,760.49,Delivered,52.5,3.3
501234,CUST1216,REST269,DP461,2024-03-03,474.79,Cancelled,,
502192,CUST1423,REST240,DP388,2024-12-22,274.88,Cancelled,,
500035,CUST1454,REST245,DP494,2024-01-14,886.6,Delivered,43.0,4.0
501897,CUST1256,REST288,DP390,2024-11-07,1241.03,Delayed,59.1,4.2
503295,CUST1046,REST315,DP302,2024-08-16,976.04,Cancelled,,
500687,CUST1341,REST314,DP432,2024-12-08,953.35,Delivered,67.7,
503276,CUST1681,REST292,DP384,2024-09-22,619.3,Delivered,,2.7
502261,CUST1656,REST333,DP441,2024-01-07,1220.55,Cancelled,,
504452,CUST1306,REST312,DP381,2024-02-09,1173.28,Delivered,58.7,
500680,CUST1702,REST308,DP396,2024-03-18,772.91,Cancelled,,
503649,CUST1687,REST323,DP452,2024-08-20,988.04,Delivered,44.0,4.3
504966,CUST1518,REST225,DP318,2024-04-07,1177.05,Cancelled,,
504264,CUST1428,REST283,DP384,2024-09-18,1377.91,Delivered,30.8,4.3
503037,CUST1790,REST258,DP480,2024-06-01,405.57,Delivered,62.2,4.6
500505,CUST1772,REST231,DP360,2024-05-06,1143.88,Cancelled,,
504211,CUST1393,REST288,DP491,2024-09-01,241.48,Delivered,61.3,
500022,CUST1502,REST342,DP416,2024-09-01,1033.8,Delivered,79.6,2.6
501453,CUST1037,REST248,DP454,2024-01-28,1095.77,Cancelled,,
500825,CUST1013,REST280,DP490,2024-05-14,364.31,Delivered,43.9,4.8
500926,CUST1170,REST203,DP475,2024-01-21,510.47,Delivered,41.7,
501679,CUST1180,REST256,DP312,2024-03-13,246.28,Delivered,26.7,3.6
502577,CUST1406,REST206,DP353,2024-08-14,1264.19,Delivered,23.9,
501754,CUST1114,REST219,DP416,2024-05-15,1138.7,Delivered,65.9,2.8
503093,CUST1522,REST263,DP490,2024-01-30,834.65,Cancelled,,
504552,CUST1559,REST340,DP336,2024-05-16,247.97,Delivered,,3.8
502874,CUST1236,REST340,DP409,2024-10-14,784.64,Delivered,18.9,3.9
504317,CUST1604,REST285,DP493,2024-09-28,1052.44,Delivered,40.3,5.0
502745,CUST1132,REST276,DP440,2024-06-08,536.93,Delivered,33.9,3.9
501823,CUST1199,REST311,DP456,2024-08-19,440.22,Cancelled,,
503190,CUST1237,REST250,DP498,2024-10-03,1286.24,Delivered,16.9,4.6
502912,CUST1772,REST297,DP338,2024-12-26,868.27,Delivered,40.5,
504061,CUST1553,REST222,DP462,2024-09-12,970.21,Delivered,21.7,3.2
504925,CUST1352,REST210,DP477,2024-02-05,1053.28,Delivered,42.4,3.0
503936,CUST1675,REST246,DP494,2024-02-11,,Delayed,66.5,3.0
503440,CUST1425,REST290,DP498,2024-04-20,656.26,Delivered,53.2,
504706,CUST1390,REST222,DP371,2024-11-18,683.24,Delivered,26.3,3.8
502108,CUST1684,REST299,DP412,2024-03-28,1202.73,Delivered,46.8,4.3
502480,CUST1405,REST203,DP405,2024-04-20,339.63,Delivered,16.7,4.2
502919,CUST1599,REST243,DP322,2024-07-22,917.99,Delivered,58.6,4.3
500727,CUST1444,REST258,DP454,2024-02-25,1342.95,Delivered,41.2,4.4
503105,CUST1292,REST272,DP391,2024-04-04,148.5,Delivered,37.1,2.9
503019,CUST1765,REST266,DP360,2024-10-14,330.91,Delivered,46.6,4.5
503285,CUST1228,REST210,DP347,2024-10-28,812.08,Delivered,,3.8
501181,CUST1756,REST322,DP448,2024-07-31,600.27,Delivered,62.0,4.1
503362,CUST1189,REST272,DP367,2024-07-14,1243.22,Delivered,69.9,
501353,CUST1620,REST341,DP327,2024-10-18,839.3,Delivered,60.5,
502843,CUST1604,REST314,DP328,2024-02-19,710.41,Cancelled,,
500242,CUST1326,REST294,DP481,2024-09-25,767.55,Delayed,,2.8
501662,CUST1798,REST202,DP315,2024-04-01,1336.1,Delivered,57.0,4.9
504445,CUST1414,REST244,DP331,2024-06-17,668.29,Delivered,19.4,4.3
503683,CUST1238,REST332,DP479,2024-06-30,443.2,Delayed,66.8,4.0
503673,CUST1198,REST326,DP366,2024-03-17,177.97,Delivered,60.3,
500312,CUST1344,REST315,DP480,2024-02-19,1109.44,Delayed,32.4,3.4
500045,CUST1070,REST210,DP302,2024-09-25,654.4,Delivered,67.6,4.5
503439,CUST1614,REST240,DP459,2024-12-19,930.24,Delivered,71.3,3.5
503648,CUST1534,REST305,DP385,2024-01-28,243.71,Delivered,74.1,4.7
504745,CUST1208,REST304,DP380,2024-12-25,1269.9,Cancelled,,
503180,CUST1245,REST253,DP462,2024-01-11,1010.6,Delivered,19.1,3.1
500735,CUST1348,REST333,DP319,2024-09-11,288.39,Delivered,75.5,3.2
502426,CUST1557,REST305,DP402,2024-03-07,930.41,Delivered,79.2,3.2
504853,CUST1576,REST207,DP450,2024-07-03,188.64,Delivered,51.7,4.4
501117,CUST1234,REST235,DP361,2024-05-07,875.07,Delivered,52.9,4.6
504323,CUST1632,REST316,DP327,2024-02-05,426.9,Delivered,45.9,
503618,CUST1649,REST238,DP421,2024-11-04,1182.02,Delivered,58.6,2.9
501606,CUST1510,REST349,DP315,2024-07-14,765.31,Delivered,30.1,4.7
502805,CUST1249,REST326,DP367,2024-02-14,951.16,Delivered,25.3,4.6
501783,CUST1461,REST304,DP351,2024-03-15,336.27,Delivered,36.1,2.7
502512,CUST1723,REST340,DP489,2024-12-10,244.04,Delivered,72.6,3.5
503386,CUST1498,REST212,DP432,2024-02-14,214.56,Delivered,24.4,3.7
503329,CUST1720,REST209,DP440,2024-07-24,696.13,Delivered,73.8,4.4
504086,CUST1555,REST342,DP311,2024-11-24,582.21,Delivered,39.2,4.1
503981,CUST1227,REST348,DP466,2024-02-15,682.95,Delivered,,4.8
504570,CUST1559,REST284,DP497,2024-03-29,148.91,Delivered,27.1,4.5
501048,CUST1228,REST274,DP441,2024-12-08,144.88,Cancelled,,
501122,CUST1261,REST344,DP347,2024-08-08,1179.45,Delayed,55.2,
502885,CUST1409,REST228,DP365,2024-06-11,585.2,Delivered,24.4,2.6
500334,CUST1280,REST302,DP346,2024-09-29,893.67,Delivered,79.1,3.7
503984,CUST1656,REST294,DP481,2024-06-24,730.48,Delivered,55.1,4.0
504811,CUST1139,REST271,DP483,2024-11-04,374.85,Delivered,62.7,4.7
500142,CUST1015,REST229,DP357,2024-05-16,1257.79,Delivered,66.7,3.9
501983,CUST1581,REST281,DP417,2024-03-17,1038.52,Delivered,54.7,2.9
503306,CUST1492,REST333,DP311,2024-02-25,174.7,Delayed,47.1,2.9
500955,CUST1217,REST241,DP321,2024-01-13,617.56,Delivered,36.9,4.2
501730,CUST1025,REST315,DP483,2024-12-24,613.19,Delivered,56.2,2.9
500122,CUST1553,REST223,DP355,2024-12-20,686.82,Delivered,46.5,4.0
500977,CUST1656,REST229,DP475,2024-03-05,995.36,Delivered,15.1,
500567,CUST1543,REST326,DP396,2024-06-02,621.76,Delivered,52.3,2.9
500304,CUST1482,REST241,DP301,2024-07-05,936.73,Delivered,,
502607,CUST1030,REST249,DP344,2024-06-25,1292.83,Delivered,59.3,4.1
501325,CUST1191,REST228,DP385,2024-05-05,1053.52,Delivered,,4.8
504252,CUST1208,REST304,DP469,2024-09-09,967.51,Delivered,,3.5
501938,CUST1492,REST258,DP494,2024-07-19,719.42,Delivered,79.8,4.2
501776,CUST1786,REST256,DP446,2024-09-12,874.09,Delivered,79.9,3.5
501963,CUST1061,REST289,DP356,2024-03-18,962.04,Delivered,30.7,2.9
501689,CUST1487,REST201,DP424,2024-07-22,830.95,Delivered,32.2,3.8
502308,CUST1485,REST236,DP494,2024-08-26,1042.94,Cancelled,,
503082,CUST1452,REST274,DP306,2024-03-20,847.48,Delayed,45.7,4.0
503662,CUST1228,REST296,DP499,2024-02-06,535.23,Delivered,47.5,3.5
500806,CUST1323,REST242,DP427,2024-06-29,632.34,Delivered,60.6,3.7
503029,CUST1525,REST237,DP410,2024-07-19,405.66,Delivered,29.5,4.7
501158,CUST1345,REST350,DP302,2024-08-03,583.0,Delivered,78.1,4.4
504012,CUST1483,REST290,DP471,2024-01-13,1296.16,Delivered,70.9,3.4
503000,CUST1664,REST299,DP336,2024-02-26,481.76,Delivered,79.9,3.8
502966,CUST1223,REST304,DP419,2024-12-05,994.98,Delivered,63.7,4.2
500114,CUST1050,REST308,DP461,2024-02-12,1375.08,Delivered,48.4,5.0
503290,CUST1429,REST236,DP489,2024-03-28,741.92,Delivered,51.2,2.8
503742,CUST1531,REST316,DP478,2024-07-30,535.16,Delivered,36.2,3.1
503213,CUST1237,REST322,DP303,2024-10-04,,Delivered,59.7,4.0
504783,CUST1309,REST230,DP454,2024-07-23,914.05,Delivered,16.1,3.5
504139,CUST1292,REST313,DP304,2024-06-12,668.57,Delivered,27.8,4.7
501179,CUST1343,REST246,DP422,2024-03-16,176.28,Delivered,60.9,4.8
504522,CUST1170,REST349,DP315,2024-10-31,1228.52,Delivered,59.6,2.9
500729,CUST1430,REST285,DP332,2024-06-10,1241.09,Cancelled,,
500339,CUST1394,REST336,DP346,2024-06-08,416.24,Delivered,31.4,4.0
503873,CUST1412,REST253,DP345,2024-03-24,1156.87,Delivered,71.1,
504402,CUST1719,REST335,DP364,2024-01-16,1166.8,Delivered,36.7,4.6
503106,CUST1008,REST231,DP470,2024-01-24,1272.24,Delivered,50.0,2.9
501265,CUST1526,REST228,DP462,2024-04-12,151.96,Delivered,59.8,3.9
502601,CUST1120,REST236,DP480,2024-04-08,363.65,Delivered,78.2,2.6
503287,CUST1403,REST215,DP304,2024-12-25,1383.34,Delivered,74.8,
502701,CUST1119,REST214,DP324,2024-11-01,1205.55,Delivered,66.2,4.1
504627,CUST1555,REST305,DP328,2024-06-11,631.79,Delivered,,2.7
500775,CUST1445,REST261,DP345,2024-04-21,595.77,Delivered,60.3,2.5
500726,CUST1118,REST203,DP421,2024-10-25,1345.83,Cancelled,,
502045,CUST1345,REST268,DP452,2024-08-17,501.52,Delivered,60.5,4.8
503468,CUST1503,REST226,DP441,2024-08-24,121.06,Delivered,54.4,5.0
504553,CUST1326,REST294,DP312,2024-11-07,456.08,Delivered,32.2,2.9
501406,CUST1136,REST344,DP496,2024-01-08,317.78,Delivered,57.2,4.7
501555,CUST1069,REST296,DP499,2024-03-31,1142.33,Delivered,79.1,3.9
503068,CUST1286,REST216,DP489,2024-02-18,269.34,Delivered,,3.9
504470,CUST1365,REST211,DP381,2024-04-16,246.64,Delivered,55.4,4.4
504231,CUST1078,REST290,DP355,2024-09-30,1247.26,Delayed,22.4,
501993,CUST1164,REST240,DP309,2024-09-23,123.44,Delivered,45.6,
500214,CUST1195,REST328,DP489,2024-02-09,825.96,Delivered,50.7,2.5
502080,CUST1369,REST232,DP478,2024-12-28,744.0,Delivered,24.9,
504051,CUST1319,REST266,DP360,2024-04-27,953.78,Cancelled,,
504292,CUST1620,REST254,DP441,2024-11-13,635.54,Delivered,60.3,2.6
501561,CUST1096,REST294,DP408,2024-06-16,1121.81,Delivered,34.3,
500534,CUST1737,REST335,DP394,2024-05-31,217.52,Delivered,75.3,4.5
502270,CUST1361,REST309,DP394,2024-08-15,760.85,Delivered,43.3,4.8
500280,CUST1541,REST267,DP385,2024-02-03,1305.28,Delivered,75.1,3.7
503305,CUST1705,REST273,DP436,2024-05-27,1181.58,Delivered,,3.1
503516,CUST1127,REST310,DP471,2024-08-05,1076.16,Delivered,61.2,4.0
503374,CUST1576,REST296,DP312,2024-06-22,444.0,Delayed,62.5,
501195,CUST1362,REST204,DP411,2024-06-04,1362.58,Delivered,67.5,
500324,CUST1340,REST325,DP403,2024-05-02,1255.66,Delivered,28.3,
500491,CUST1256,REST234,DP442,2024-05-30,310.44,Delivered,65.4,
502551,CUST1517,REST260,DP388,2024-03-11,1024.3,Delivered,60.9,4.6
500820,CUST1547,REST305,DP402,2024-01-05,218.6,Cancelled,,
504992,CUST1623,REST222,DP364,2024-06-08,1081.04,Delivered,17.5,
501028,CUST1174,REST217,DP476,2024-10-13,1113.53,Cancelled,,
500563,CUST1144,REST293,DP309,2024-03-09,597.44,Delivered,19.0,3.1
503454,CUST1360,REST232,DP456,2024-04-20,1143.57,Delivered,27.3,3.2
500719,CUST1647,REST341,DP476,2024-08-23,619.3,Delivered,17.4,2.8
502672,CUST1535,REST233,DP418,2024-03-13,984.17,Delivered,54.8,3.0
501671,CUST1183,REST226,DP325,2024-04-15,313.77,Delivered,53.8,4.1
501766,CUST1504,REST314,DP319,2024-07-05,988.68,Delivered,48.9,3.8
501921,CUST1090,REST340,DP488,2024-06-13,526.46,Delayed,,3.4
500702,CUST1642,REST248,DP301,2024-01-25,1384.02,Delivered,16.4,
504433,CUST1276,REST334,DP347,2024-07-07,1219.89,Delivered,27.0,3.8
500099,CUST1616,REST218,DP492,2024-04-19,617.84,Delivered,49.2,4.7
502830,CUST1604,REST201,DP445,2024-12-17,480.96,Delivered,45.5,2.7
500282,CUST1036,REST300,DP393,2024-08-03,547.45,Delivered,63.1,4.7
503192,CUST1781,REST246,DP448,2024-09-19,702.08,Delivered,56.6,3.5
504799,CUST1118,REST290,DP498,2024-07-19,627.97,Delivered,31.6,3.9
500812,CUST1351,REST235,DP445,2024-12-17,585.14,Delivered,17.5,4.9
500655,CUST1370,REST322,DP437,2024-07-08,542.6,Delivered,51.0,4.2
500798,CUST1706,REST259,DP307,2024-06-02,1137.42,Delivered,18.1,3.2
502864,CUST1087,REST296,DP490,2024-07-04,1295.08,Cancelled,,
500107,CUST1288,REST326,DP413,2024-05-29,406.34,Delivered,55.0,3.6
504689,CUST1345,REST244,DP313,2024-11-30,481.35,Delivered,79.8,
504096,CUST1376,REST318,DP350,2024-01-31,592.2,Delivered,63.0,4.6
500275,CUST1127,REST311,DP456,2024-02-26,376.28,Delivered,59.6,2.6
503709,CUST1606,REST316,DP333,2024-12-01,415.35,Delivered,,2.7
501068,CUST1648,REST322,DP364,2024-01-08,988.46,Delivered,43.8,2.9
502495,CUST1059,REST348,DP334,2024-02-06,1310.2,Delivered,,4.7
500785,CUST1486,REST278,DP413,2024-09-01,1190.33,Delivered,,2.7
503609,CUST1060,REST260,DP425,2024-03-08,813.42,Delivered,22.0,3.1
501166,CUST1399,REST343,DP377,2024-01-02,486.69,Delivered,37.9,
500004,CUST1181,REST335,DP365,2024-07-14,1375.64,Delivered,74.4,4.5
503052,CUST1766,REST347,DP346,2024-11-16,864.83,Delivered,66.2,2.6
500087,CUST1354,REST225,DP327,2024-04-08,1024.5,Cancelled,,
502191,CUST1744,REST213,DP446,2024-06-14,436.46,Delivered,65.7,3.5
501471,CUST1108,REST312,DP350,2024-04-02,1062.8,Delivered,77.7,2.6
502789,CUST1521,REST327,DP344,2024-05-30,404.96,Delivered,30.0,3.7
504534,CUST1267,REST278,DP361,2024-03-05,1317.89,Delivered,67.4,4.8
502602,CUST1082,REST277,DP301,2024-04-02,370.45,Delayed,64.1,
503782,CUST1522,REST218,DP496,2024-03-01,472.66,Delivered,24.2,3.5
500878,CUST1217,REST273,DP366,2024-12-23,1160.11,Delivered,49.5,3.5
501637,CUST1260,REST255,DP321,2024-07-20,532.35,Delivered,45.3,4.8
500694,CUST1145,REST314,DP382,2024-09-29,609.16,Delivered,45.2,4.5
502335,CUST1007,REST232,DP307,2024-11-29,638.72,Delayed,68.0,3.6
502328,CUST1148,REST212,DP356,2024-04-10,482.04,Delayed,30.2,4.2
501575,CUST1610,REST329,DP407,2024-11-11,587.27,Delivered,50.5,3.3
501628,CUST1262,REST342,DP468,2024-02-20,120.72,Delivered,57.5,4.7
500379,CUST1337,REST291,DP389,2024-02-01,426.5,Delivered,64.8,3.3
501616,CUST1181,REST335,DP335,2024-12-06,374.98,Delivered,30.6,2.8
502790,CUST1229,REST333,DP318,2024-02-03,788.98,Delivered,20.3,
501350,CUST1058,REST280,DP451,2024-09-20,514.36,Cancelled,,
501370,CUST1765,REST297,DP402,2024-05-31,726.96,Delivered,58.9,3.2
504296,CUST1375,REST254,DP351,2024-03-22,768.67,Delivered,70.4,2.8
504170,CUST1547,REST212,DP468,2024-03-27,264.82,Delayed,70.7,3.4
500321,CUST1615,REST266,DP385,2024-10-10,1327.21,Delivered,75.3,2.8
500498,CUST1040,REST326,DP383,2024-09-07,970.97,Delivered,54.9,3.1
503286,CUST1292,REST303,DP420,2024-12-23,758.62,Cancelled,,
503107,CUST1091,REST285,DP377,2024-09-07,,Delivered,61.8,3.3
500308,CUST1584,REST330,DP362,2024-11-02,1180.01,Delayed,33.2,3.6
500973,CUST1275,REST329,DP377,2024-09-23,400.7,Delayed,24.1,4.5
502928,CUST1648,REST240,DP498,2024-05-12,1260.29,Delayed,36.0,
503532,CUST1569,REST262,DP399,2024-07-31,1379.06,Delivered,65.0,
501633,CUST1533,REST270,DP398,2024-07-31,961.85,Cancelled,,
