Transaction_ID,Order_ID,Payment_Mode,Amount,Transaction_Status
TXN703828,504849,Cash,127.76,Failed
TXN703829,504643,Cash,530.69,Success
TXN703830,502327,UPI,1052.17,Refunded
TXN703831,502594,Wallet,866.23,Success
TXN703832,504190,,349.83,Success
TXN703833,503769,Wallet,739.63,Success
TXN703834,501756,UPI,609.17,Failed
TXN703835,504747,Wallet,1342.61,Success
TXN703836,503357,Credit Card,516.14,Success
TXN703837,500844,Cash,617.16,Success
TXN703838,501774,Credit Card,237.37,Failed
TXN703839,504063,Wallet,527.11,Success
TXN703840,503569,Cash,796.84,Success
TXN703841,502557,Credit Card,1287.81,Success
TXN703842,502595,UPI,474.56,Success
TXN703843,501935,,1211.17,Success
TXN703844,504789,UPI,898.67,Refunded
TXN703845,503256,Debit Card,556.42,Success
TXN703846,503494,Wallet,362.03,Failed
TXN703847,501501,Cash,646.64,Success
TXN703848,503691,Cash,1399.06,Failed
TXN703849,500942,UPI,508.77,Success
TXN703850,504352,UPI,1245.08,Success
TXN703851,500137,Cash,758.46,Success
TXN703852,504484,Debit Card,774.38,Failed
TXN703853,504085,Debit Card,409.33,Refunded
TXN703854,504642,Cash,166.62,Failed
TXN703855,501075,Credit Card,769.52,Success
TXN703856,502932,UPI,1078.55,Refunded
TXN703857,501251,,377.21,Refunded
TXN703858,501291,Debit Card,644.03,Success
TXN703859,501211,Debit Card,1019.88,Success
TXN703860,502276,,647.54,Success
TXN703861,500739,Wallet,629.78,Pending
TXN703862,500581,UPI,590.26,Success
TXN703863,500731,Debit Card,532.79,Failed
TXN703864,503367,,1107.41,Success
TXN703865,503436,Wallet,724.01,Success
TXN703866,501855,Wallet,894.48,Success
TXN703867,501951,UPI,941.49,Refunded
TXN703868,500176,,372.8,Failed
TXN703869,503132,Cash,1360.83,Refunded
TXN703870,504263,Cash,1218.38,Success
TXN703871,500523,Debit Card,1192.5,Failed
TXN703872,504177,Credit Card,787.61,Success
TXN703873,504725,Cash,907.39,Success
TXN703874,500959,UPI,1265.14,Success
TXN703875,501294,UPI,364.35,Success
TXN703876,504780,Debit Card,556.53,Success
TXN703877,503299,Debit Card,1014.78,Success
TXN703878,501140,Debit Card,143.03,Success
TXN703879,501099,UPI,1047.19,Pending
TXN703880,502488,UPI,992.14,Success
TXN703881,502570,UPI,861.82,Success
TXN703882,501261,UPI,715.15,Failed
TXN703883,504556,Cash,1066.08,Success
TXN703884,503084,Cash,929.92,Refunded
TXN703885,500412,Wallet,532.12,Success
TXN703886,500966,UPI,998.78,Success
TXN703887,502934,Cash,418.2,Success
TXN703888,503571,Cash,551.17,Success
TXN703889,503417,UPI,1106.18,Success
TXN703890,501817,Cash,1158.41,Success
TXN703892,503752,Wallet,541.67,Success
TXN703893,503153,Wallet,173.25,Failed
TXN703894,501442,Cash,1199.83,Success
TXN703895,500574,Credit Card,274.1,Success
TXN703896,500765,Wallet,1274.93,Refunded
TXN703897,503565,UPI,1311.21,Pending
TXN703898,503203,Cash,1224.63,Success
TXN703899,501661,Cash,661.18,Success
TXN703900,504332,Credit Card,1082.47,Failed
TXN703901,500465,UPI,1288.91,Failed
TXN703902,500803,UPI,437.45,Success
TXN703903,504359,UPI,277.52,Success
TXN703904,504294,Wallet,990.83,Success
TXN703905,504987,UPI,917.88,Success
TXN703906,500071,Wallet,721.61,Success
TXN703907,501885,Wallet,718.26,Success
TXN703908,502511,Debit Card,1081.22,Success
TXN703909,504444,Credit Card,189.41,Failed
TXN703910,502124,Wallet,472.02,Success
TXN703911,503738,Debit Card,209.87,Refunded
TXN703912,500917,Cash,469.35,Refunded
TXN703913,501094,Wallet,431.13,Refunded
TXN703914,504562,Credit Card,820.42,Success
TXN703915,504760,Credit Card,1090.64,Success
TXN703916,504928,Wallet,969.33,Failed
TXN703917,504333,Debit Card,492.55,Success
TXN703918,502999,Debit Card,515.49,Success
TXN703919,501052,UPI,284.98,Success
TXN703920,501698,UPI,236.34,Success
TXN703921,502346,,286.77,Success
TXN703922,504896,Wallet,670.72,Success
TXN703923,501572,,726.44,Success
TXN703924,501519,Debit Card,1234.8,Success
TXN703925,502918,Cash,243.45,Success
TXN703926,504420,Cash,1105.91,Refunded
TXN703927,503579,Wallet,759.45,Failed
TXN703928,504730,UPI,-60.6,Failed
TXN703929,500181,Cash,1132.66,Success
TXN703930,504462,Cash,1147.39,Refunded
TXN703931,502361,Cash,978.62,Success
TXN703932,503796,UPI,535.05,Success
TXN703933,503032,Debit Card,1289.24,Success
TXN703934,500895,Debit Card,1332.6,Success
TXN703935,501203,Cash,1207.84,Pending
TXN703936,502380,Debit Card,1273.56,Refunded
TXN703937,502901,Wallet,362.74,Success
TXN703938,503012,Cash,656.63,Success
TXN703939,502071,Credit Card,698.76,Success
TXN703940,502363,UPI,1184.46,Pending
TXN703941,500404,Wallet,1264.96,Failed
TXN703942,501798,Credit Card,343.34,Success
TXN703943,504712,Cash,391.79,Pending
TXN703944,501738,Credit Card,804.58,Failed
TXN703945,500495,Wallet,862.6,Success
TXN703946,504796,Credit Card,359.0,Refunded
TXN703947,501829,Wallet,1366.86,Success
TXN703949,502899,Wallet,560.15,Success
TXN703950,502491,Debit Card,160.47,Success
TXN703951,502440,Wallet,499.26,Pending
TXN703952,503717,UPI,431.92,Success
TXN703953,500479,Wallet,375.21,Pending
TXN703954,504978,Cash,292.63,Success
TXN703955,503162,Credit Card,1213.59,Success
TXN703956,500904,Wallet,1307.37,Success
TXN703957,503181,Cash,1221.34,Success
TXN703958,501524,UPI,173.72,Success
TXN703959,503335,Credit Card,323.97,Success
TXN703960,500118,Cash,619.62,Success
TXN703961,502942,UPI,457.6,Pending
TXN703962,500841,Debit Card,428.18,Failed
TXN703963,501409,Cash,171.05,Success
TXN703964,500354,Debit Card,1076.6,Pending
TXN703965,502953,Cash,1348.34,Success
TXN703966,500892,Credit Card,1370.61,Success
TXN703967,502702,UPI,1023.71,Success
TXN703968,504309,,837.94,Refunded
TXN703969,504422,UPI,452.53,Refunded
TXN703970,501230,Cash,343.73,Success
TXN703971,503174,Wallet,1045.03,Failed
TXN703972,502847,UPI,1364.39,Success
TXN703973,500174,UPI,849.65,Failed
TXN703974,503861,Wallet,1237.9,Pending
TXN703975,502352,Cash,359.68,Success
TXN703976,502707,Cash,405.65,Pending
TXN703977,502581,UPI,1261.34,Success
TXN703978,501337,Wallet,798.0,Success
TXN703979,501413,Cash,152.44,Success
TXN703980,503263,,1230.43,Pending
TXN703981,502566,Wallet,633.51,Success
TXN703982,504628,UPI,813.24,Success
TXN703983,502302,UPI,1037.78,Success
TXN703984,503666,Cash,552.01,Success
TXN703985,503457,Credit Card,1202.74,Success
TXN703986,501888,Wallet,963.03,Success
TXN703987,502652,UPI,534.07,Failed
TXN703988,504886,,1106.87,Success
TXN703989,502580,Cash,784.61,Success
TXN703990,500760,UPI,561.43,Success
TXN703991,504972,Cash,124.88,Success
TXN703992,501201,,780.78,Success
TXN703993,501148,Debit Card,730.89,Success
TXN703994,503645,Cash,693.37,Failed
TXN703995,504724,,1018.24,Success
TXN703996,502438,Wallet,668.88,Success
TXN703997,501942,Cash,797.86,Failed
TXN703998,500587,,1250.19,Pending
TXN703999,500260,UPI,339.2,Success
TXN704000,502535,Cash,1392.49,Success
TXN704001,502834,Cash,200.65,Success
TXN704002,504218,UPI,906.44,Success
TXN704003,502386,UPI,400.18,Success
TXN704004,502597,UPI,1271.15,Failed
TXN704005,501129,Credit Card,549.24,Success
TXN704006,502734,Wallet,609.85,Pending
TXN704007,504889,Wallet,806.06,Success
TXN704008,503563,Debit Card,638.07,Success
TXN704009,500168,,732.59,Success
TXN704010,502210,UPI,499.15,Success
TXN704011,502683,Cash,613.81,Success
TXN704012,504020,,766.72,Success
TXN704013,500110,Cash,596.2,Success
TXN704014,500138,,1293.79,Failed
TXN704015,503191,Debit Card,611.94,Failed
TXN704016,504349,UPI,345.77,Failed
TXN704017,503423,UPI,1274.29,Failed
TXN704018,504221,UPI,953.82,Success
TXN704020,500611,UPI,745.03,Success
TXN704021,503867,UPI,236.85,Success
TXN704022,502806,Cash,1340.13,Success
TXN704023,502786,,573.04,Failed
TXN704024,503202,Debit Card,633.48,Success
TXN704025,501260,Credit Card,368.28,Success
TXN704026,502257,Debit Card,847.33,Refunded
TXN704027,500190,Wallet,466.93,Success
TXN704028,504757,,246.67,Failed
TXN704029,502499,Cash,385.52,Refunded
TXN704030,502051,UPI,304.48,Success
TXN704031,503229,,926.82,Failed
TXN704032,504019,UPI,547.37,Success
TXN704033,501536,Wallet,310.91,Success
TXN704034,500247,,594.36,Pending
TXN704035,503675,Wallet,798.1,Refunded
TXN704036,504813,Credit Card,455.38,Success
TXN704037,501064,UPI,644.61,Success
TXN704038,504496,Cash,790.89,Success
TXN704039,503247,Wallet,1075.02,Pending
TXN704040,504598,UPI,218.7,Success
TXN704041,501086,UPI,133.04,Success
TXN704042,501237,Cash,1387.3,Success
TXN704043,504906,,1232.13,Success
TXN704044,503969,Credit Card,739.31,Success
TXN704045,501617,Cash,594.57,Pending
TXN704046,500403,,508.67,Success
TXN704047,500535,Credit Card,618.49,Success
TXN704048,501707,,142.36,Success
TXN704049,503900,Cash,151.07,Success
TXN704050,500762,,491.91,Pending
TXN704051,503734,Wallet,368.02,Success
TXN704052,503176,Cash,1321.29,Success
TXN704054,502913,Wallet,1154.26,Success
TXN704055,501199,,791.9,Success
TXN704056,502145,Cash,851.65,Success
TXN704057,504583,UPI,682.34,Success
TXN704058,504870,UPI,388.03,Success
TXN704059,500460,UPI,323.87,Success
TXN704060,500380,Cash,416.65,Failed
TXN704061,503426,Cash,694.38,Success
TXN704062,502559,UPI,1156.0,Success
TXN704063,500506,Cash,1395.37,Success
TXN704064,503640,Cash,762.75,Success
TXN704065,502180,Credit Card,872.18,Success
TXN704066,502410,Wallet,412.9,Success
TXN704067,503644,UPI,893.77,Failed
TXN704068,500119,Cash,1282.09,Success
TXN704069,501495,Wallet,666.09,Success
TXN704070,504709,UPI,423.14,Failed
TXN704071,503845,Cash,643.71,Success
TXN704072,501475,UPI,1086.42,Success
TXN704073,500845,Wallet,317.32,Failed
TXN704074,500305,,665.68,Failed
TXN704075,503797,,230.01,Pending
TXN704076,504913,UPI,912.89,Success
TXN704077,504284,,892.59,Success
TXN704078,504344,UPI,384.94,Failed
TXN704079,501326,UPI,382.91,Success
TXN704080,501461,Wallet,428.67,Failed
TXN704081,503453,Cash,742.52,Failed
TXN704082,502374,Cash,347.82,Success
TXN704083,504971,Cash,1378.84,Pending
TXN704084,501816,Wallet,1078.63,Success
TXN704085,503400,Credit Card,642.07,Success
TXN704086,501838,Credit Card,181.27,Success
TXN704087,504887,,1225.9,Success
TXN704088,500657,Cash,1000.05,Refunded
TXN704089,504726,Wallet,934.5,Failed
TXN704090,500712,Cash,889.88,Pending
TXN704091,504755,UPI,784.14,Success
TXN704092,500557,,452.78,Failed
TXN704093,503072,Credit Card,240.67,Success
TXN704094,503100,Debit Card,-82.02,Failed
TXN704095,503621,UPI,404.37,Success
TXN704096,504137,UPI,986.04,Failed
TXN704097,504100,Wallet,1347.84,Success
TXN704098,501542,Cash,637.56,Failed
TXN704099,500585,Debit Card,1165.86,Success
TXN704100,501137,Wallet,1199.46,Success
TXN704101,502678,Cash,229.28,Success
TXN704102,503345,UPI,652.44,Success
TXN704103,501593,UPI,426.74,Success
TXN704104,500969,Cash,430.12,Success
TXN704105,502309,Wallet,1352.97,Pending
TXN704106,501173,,142.66,Success
TXN704107,504494,UPI,144.11,Refunded
TXN704109,504031,,1124.09,Success
TXN704110,502743,Credit Card,1323.54,Pending
TXN704111,504820,Cash,1372.59,Failed
TXN704112,502310,Cash,1298.02,Failed
TXN704113,500018,Credit Card,171.51,Success
TXN704114,504770,Debit Card,1328.15,Success
TXN704115,501358,,993.98,Success
TXN704116,500595,Debit Card,1338.6,Success
TXN704117,502700,UPI,1180.46,Success
TXN704118,504247,UPI,575.74,Success
TXN704119,501074,,1265.72,Pending
TXN704120,501062,Cash,1302.67,Success
TXN704121,503863,Credit Card,136.83,Success
TXN704122,501236,UPI,889.93,Success
TXN704123,504808,Cash,970.6,Refunded
TXN704124,502724,Wallet,126.45,Failed
TXN704125,501712,Credit Card,1146.41,Success
TXN704126,501955,Wallet,350.3,Success
TXN704127,500624,Debit Card,151.07,Success
TXN704128,504890,Wallet,-60.66,Pending
TXN704130,501985,,1129.15,Success
TXN704131,500259,UPI,803.02,Failed
TXN704132,500100,Credit Card,760.49,Failed
TXN704133,501234,Credit Card,474.79,Refunded
TXN704134,502192,UPI,274.88,Refunded
TXN704135,500035,UPI,886.6,Success
TXN704136,501897,UPI,1241.03,Success
TXN704137,503295,UPI,976.04,Refunded
TXN704138,500687,Cash,953.35,Success
TXN704139,503276,Cash,619.3,Success
TXN704140,502261,Credit Card,1220.55,Refunded
TXN704141,504452,Credit Card,1173.28,Failed
TXN704142,500680,Debit Card,772.91,Refunded
TXN704143,503649,Cash,988.04,Success
TXN704145,504966,UPI,1177.05,Failed
TXN704146,504264,Cash,1377.91,Success
TXN704147,503037,Credit Card,405.57,Success
TXN704148,500505,,1143.88,Refunded
TXN704149,504211,UPI,241.48,Failed
TXN704150,500022,Debit Card,1033.8,Pending
TXN704151,501453,Cash,1095.77,Failed
TXN704152,500825,UPI,364.31,Success
TXN704153,500926,Cash,510.47,Success
TXN704154,501679,Debit Card,246.28,Pending
TXN704155,502577,Credit Card,1264.19,Success
TXN704156,501754,,1138.7,Success
TXN704157,503093,Cash,834.65,Refunded
TXN704158,504552,Cash,247.97,Success
TXN704159,502874,UPI,784.64,Success
TXN704160,504317,Cash,1052.44,Success
TXN704161,502745,Cash,536.93,Failed
TXN704162,501823,,440.22,Failed
TXN704163,503190,UPI,1286.24,Success
TXN704164,502912,Debit Card,868.27,Success
TXN704165,504061,Credit Card,970.21,Success
TXN704166,504925,Wallet,1053.28,Success
TXN704167,503936,Credit Card,-49.95,Failed
TXN704168,503440,UPI,656.26,Success
TXN704169,504706,Cash,683.24,Success
TXN704170,502108,Cash,1202.73,Success
TXN704171,502480,,339.63,Success
TXN704172,502919,,917.99,Success
TXN704173,500727,Cash,1342.95,Success
TXN704174,503105,,148.5,Success
TXN704175,503019,Cash,330.91,Failed
TXN704176,503285,Credit Card,812.08,Success
TXN704177,501181,UPI,600.27,Pending
TXN704179,503362,Wallet,1243.22,Failed
TXN704180,501353,,839.3,Success
TXN704181,502843,UPI,710.41,Refunded
TXN704182,500242,Cash,767.55,Failed
TXN704183,501662,,1336.1,Success
TXN704184,504445,Cash,668.29,Success
TXN704185,503683,Credit Card,443.2,Success
TXN704186,503673,Wallet,177.97,Success
TXN704187,500312,UPI,1109.44,Success
TXN704188,500045,,654.4,Success
TXN704189,503439,Credit Card,930.24,Success
TXN704190,503648,Cash,243.71,Success
TXN704191,504745,Wallet,1269.9,Failed
TXN704192,503180,,1010.6,Success
TXN704193,500735,Wallet,288.39,Pending
TXN704194,502426,UPI,930.41,Failed
TXN704195,504853,Wallet,188.64,Pending
TXN704196,501117,UPI,875.07,Success
TXN704197,504323,UPI,426.9,Success
TXN704198,503618,Cash,1182.02,Success
TXN704199,501606,UPI,765.31,Success
TXN704200,502805,UPI,951.16,Success
TXN704201,501783,Wallet,336.27,Pending
TXN704202,502512,Wallet,244.04,Failed
TXN704203,503386,Wallet,214.56,Failed
TXN704204,503329,Wallet,696.13,Success
TXN704205,504086,Cash,582.21,Success
TXN704206,503981,Wallet,682.95,Success
TXN704207,504570,,148.91,Success
TXN704208,501048,UPI,144.88,Failed
TXN704209,501122,UPI,1179.45,Success
TXN704210,502885,UPI,585.2,Success
TXN704211,500334,Cash,893.67,Failed
TXN704212,503984,UPI,730.48,Failed
TXN704213,504811,,374.85,Failed
TXN704214,500142,Cash,1257.79,Failed
TXN704215,501983,UPI,1038.52,Success
TXN704216,503306,Debit Card,174.7,Pending
TXN704217,500955,UPI,617.56,Success
TXN704218,501730,,613.19,Success
TXN704219,500122,Credit Card,686.82,Success
TXN704220,500977,Credit Card,995.36,Pending
TXN704222,500567,UPI,621.76,Success
TXN704223,500304,Cash,936.73,Success
TXN704224,502607,UPI,1292.83,Pending
TXN704225,501325,Cash,1053.52,Success
TXN704226,504252,Credit Card,967.51,Success
TXN704227,501938,Cash,719.42,Success
TXN704228,501776,Wallet,874.09,Success
TXN704229,501963,Credit Card,962.04,Success
TXN704230,501689,Cash,830.95,Success
TXN704231,502308,Debit Card,1042.94,Failed
TXN704232,503082,,847.48,Success
TXN704233,503662,Wallet,535.23,Failed
TXN704234,500806,,632.34,Success
TXN704235,503029,Wallet,405.66,Failed
TXN704236,501158,Cash,583.0,Success
TXN704237,504012,UPI,1296.16,Success
TXN704238,503000,Debit Card,481.76,Failed
TXN704239,502966,UPI,994.98,Failed
TXN704240,500114,Wallet,1375.08,Success
TXN704241,503290,Cash,741.92,Success
TXN704242,503742,UPI,535.16,Success
TXN704243,503213,Cash,-30.12,Success
TXN704244,504783,Cash,914.05,Success
TXN704245,504139,,668.57,Failed
TXN704246,501179,Wallet,176.28,Success
TXN704247,504522,UPI,1228.52,Success
TXN704248,500729,Cash,1241.09,Refunded
TXN704249,500339,Debit Card,416.24,Pending
TXN704250,503873,Debit Card,1156.87,Success
TXN704251,504402,Cash,1166.8,Success
TXN704253,503106,Wallet,1272.24,Success
TXN704254,501265,UPI,151.96,Success
TXN704255,502601,Wallet,363.65,Success
TXN704256,503287,Debit Card,1383.34,Success
TXN704257,502701,Wallet,1205.55,Success
TXN704258,504627,Cash,631.79,Success
TXN704259,500775,UPI,595.77,Success
TXN704260,500726,UPI,1345.83,Failed
TXN704261,502045,UPI,501.52,Success
TXN704262,503468,UPI,121.06,Failed
TXN704263,504553,Cash,456.08,Success
TXN704264,501406,UPI,317.78,Success
TXN704265,501555,Cash,1142.33,Success
TXN704266,503068,UPI,269.34,Success
TXN704267,504470,UPI,246.64,Success
TXN704268,504231,,1247.26,Success
TXN704269,501993,Cash,123.44,Success
TXN704270,500214,UPI,825.96,Pending
TXN704272,502080,Cash,744.0,Success
TXN704273,504051,Wallet,953.78,Failed
TXN704274,504292,Debit Card,635.54,Success
TXN704275,501561,Cash,1121.81,Success
TXN704276,500534,Debit Card,217.52,Success
TXN704277,502270,UPI,760.85,Success
TXN704278,500280,Debit Card,1305.28,Success
TXN704279,503305,Credit Card,1181.58,Success
TXN704280,503516,UPI,1076.16,Success
TXN704281,503374,Cash,444.0,Pending
TXN704282,501195,UPI,1362.58,Pending
TXN704284,500324,,1255.66,Success
TXN704285,500491,,310.44,Success
TXN704286,502551,Cash,1024.3,Pending
TXN704287,500820,Credit Card,218.6,Failed
TXN704288,504992,Wallet,1081.04,Success
TXN704289,501028,Cash,1113.53,Refunded
TXN704290,500563,Debit Card,597.44,Success
TXN704291,503454,Wallet,1143.57,Success
TXN704292,500719,UPI,619.3,Pending
TXN704293,502672,Credit Card,984.17,Failed
TXN704294,501671,Debit Card,313.77,Success
TXN704295,501766,Wallet,988.68,Failed
TXN704296,501921,Debit Card,526.46,Failed
TXN704297,500702,Cash,1384.02,Failed
TXN704298,504433,UPI,1219.89,Success
TXN704301,500099,UPI,617.84,Success
TXN704302,502830,Cash,480.96,Failed
TXN704303,500282,,547.45,Success
TXN704304,503192,Debit Card,702.08,Success
TXN704305,504799,Cash,627.97,Success
TXN704306,500812,Credit Card,585.14,Failed
TXN704307,500655,UPI,542.6,Success
TXN704308,500798,Cash,1137.42,Success
TXN704309,502864,Debit Card,1295.08,Refunded
TXN704310,500107,Cash,406.34,Success
TXN704311,504689,Credit Card,481.35,Success
TXN704312,504096,UPI,592.2,Success
TXN704313,500275,UPI,376.28,Success
TXN704314,503709,Wallet,415.35,Success
TXN704315,501068,UPI,988.46,Failed
TXN704316,502495,Debit Card,1310.2,Success
TXN704317,500785,Cash,1190.33,Success
TXN704318,503609,Cash,813.42,Success
TXN704319,501166,UPI,486.69,Success
TXN704320,500004,,1375.64,Success
TXN704321,503052,UPI,864.83,Success
TXN704322,500087,,1024.5,Refunded
TXN704323,502191,Credit Card,436.46,Success
TXN704324,501471,Cash,1062.8,Success
TXN704325,502789,UPI,404.96,Success
TXN704326,504534,Wallet,1317.89,Success
TXN704327,502602,Cash,370.45,Success
TXN704328,503782,UPI,472.66,Success
TXN704329,500878,Debit Card,1160.11,Success
TXN704330,501637,UPI,532.35,Success
TXN704331,500694,Credit Card,609.16,Pending
TXN704332,502335,Cash,638.72,Failed
TXN704333,502328,,482.04,Success
TXN704334,501575,Cash,587.27,Failed
TXN704335,501628,,120.72,Success
TXN704336,500379,UPI,426.5,Success
TXN704337,501616,,374.98,Success
TXN704338,502790,,788.98,Pending
TXN704339,501350,,514.36,Refunded
TXN704340,501370,,726.96,Success
TXN704341,504296,UPI,768.67,Success
TXN704342,504170,UPI,264.82,Success
TXN704343,500321,UPI,1327.21,Success
TXN704344,500498,Wallet,970.97,Failed
TXN704345,503286,Debit Card,758.62,Refunded
TXN704346,503107,Cash,-32.0,Success
TXN704347,500308,,1180.01,Success
TXN704348,500973,UPI,400.7,Success
TXN704349,502928,Cash,1260.29,Success
TXN704350,503532,,1379.06,Failed
TXN704351,501633,Cash,961.85,Failed
TXN704352,503128,UPI,862.21,Success
TXN704353,503788,Cash,-72.29,Failed
TXN704354,501931,,1396.08,Success
TXN704355,500230,UPI,254.95,Success
TXN704356,503672,Cash,1309.63,Success
TXN704357,502558,Debit Card,745.98,Success
TXN704358,501072,Cash,871.99,Success
TXN704359,504510,Cash,1352.23,Success
TXN704360,501464,UPI,203.46,Success
TXN704361,502025,Credit Card,857.72,Success
TXN704362,502207,Cash,310.63,Failed
TXN704363,504781,Cash,744.41,Failed
TXN704364,502762,Cash,165.13,Pending
TXN704365,502354,Cash,263.75,Success
TXN704366,503314,Debit Card,1177.77,Failed
TXN704367,503366,Cash,420.16,Success
TXN704368,501071,Cash,245.67,Success
TXN704369,500835,Cash,871.45,Failed
TXN704370,500708,Wallet,285.74,Success
TXN704371,504481,Credit Card,1349.63,Success
TXN704372,500244,Debit Card,305.93,Refunded
TXN704373,502357,,200.47,Success
TXN704374,503364,Wallet,612.15,Success
TXN704375,503898,,1091.85,Success
TXN704376,502342,Credit Card,1259.83,Refunded
TXN704377,503710,Wallet,804.98,Success
TXN704378,502032,UPI,819.99,Success
TXN704379,500012,Cash,496.77,Success
TXN704380,500671,Debit Card,573.6,Success
TXN704381,500206,UPI,1337.32,Failed
TXN704382,501704,Credit Card,814.89,Success
TXN704383,501809,Debit Card,522.04,Success
TXN704384,501972,Credit Card,244.59,Failed
TXN704385,504855,Cash,719.3,Success
TXN704386,504377,Cash,127.35,Failed
TXN704387,501357,UPI,251.95,Success
TXN704388,503887,UPI,256.14,Success
TXN704390,501466,UPI,1378.83,Success
TXN704391,501126,Wallet,474.32,Success
TXN704392,503301,UPI,887.79,Success
TXN704393,503955,Cash,153.8,Success
TXN704394,504872,Cash,547.36,Success
TXN704395,504393,Cash,258.22,Success
TXN704396,501605,Credit Card,989.49,Success
TXN704397,504599,Cash,804.63,Pending
TXN704398,502282,UPI,297.38,Success
TXN704400,502972,Wallet,919.73,Success
TXN704401,504976,Debit Card,771.2,Success
TXN704402,502841,Cash,673.67,Success
TXN704403,502413,UPI,1216.35,Success
TXN704404,500052,UPI,1134.3,Success
TXN704405,500951,UPI,874.06,Failed
TXN704406,503001,Wallet,898.69,Failed
TXN704407,503908,Cash,650.22,Success
TXN704408,500619,Cash,695.12,Success
TXN704409,500592,UPI,474.74,Success
TXN704410,502205,Credit Card,249.03,Failed
TXN704411,503266,UPI,278.58,Success
TXN704412,501252,Credit Card,1110.47,Pending
TXN704413,502849,Debit Card,736.72,Success
TXN704414,500543,,1106.16,Pending
TXN704415,501026,Debit Card,553.27,Success
TXN704416,504343,Debit Card,896.83,Success
TXN704417,501111,,1041.36,Success
TXN704418,501363,Credit Card,1005.44,Failed
TXN704419,504408,Credit Card,1095.36,Refunded
TXN704420,503948,,1087.73,Pending
TXN704421,503373,Cash,379.14,Success
TXN704422,501996,Credit Card,-8.24,Success
TXN704423,500411,Debit Card,817.07,Success
TXN704424,502455,Cash,951.79,Success
TXN704425,501699,Cash,1018.43,Success
TXN704426,504859,Credit Card,426.68,Refunded
TXN704427,502553,Credit Card,662.39,Pending
TXN704428,500682,Credit Card,1076.64,Pending
TXN704429,502160,Cash,630.33,Success
TXN704430,501626,Credit Card,1390.33,Failed
TXN704431,500772,Wallet,226.55,Failed
TXN704432,500246,Cash,1059.08,Refunded
TXN704433,500795,Cash,473.82,Success
TXN704434,503123,Wallet,750.82,Success
TXN704435,502476,UPI,704.3,Failed
TXN704436,501177,Cash,982.46,Success
TXN704437,504574,,684.47,Success
TXN704438,502627,Wallet,739.37,Refunded
TXN704439,503054,,651.7,Failed
TXN704440,500483,Cash,1098.79,Failed
TXN704441,502732,Cash,1307.09,Success
TXN704442,503830,Credit Card,-64.75,Success
TXN704443,500870,,1277.44,Success
TXN704444,502944,Debit Card,833.56,Success
TXN704445,500788,Cash,1121.51,Failed
TXN704446,504776,UPI,1196.59,Pending
TXN704447,504174,,960.3,Success
TXN704449,502787,Credit Card,406.7,Success
TXN704450,504329,Debit Card,471.71,Refunded
TXN704451,503676,UPI,1279.55,Refunded
TXN704453,503971,Credit Card,372.11,Success
TXN704454,504077,Wallet,316.74,Success
TXN704455,504008,Debit Card,624.35,Refunded
TXN704456,502818,Cash,716.82,Success
TXN704457,502698,Wallet,480.12,Failed
TXN704458,504518,Debit Card,552.01,Pending
TXN704459,501778,UPI,1117.85,Success
TXN704460,502055,Debit Card,1029.72,Success
TXN704461,504239,Cash,1345.69,Success
TXN704462,504847,Wallet,937.53,Success
TXN704463,502630,,249.98,Success
TXN704464,503219,Credit Card,450.16,Success
TXN704465,501107,Wallet,125.21,Success
TXN704466,503279,UPI,500.08,Success
TXN704467,504492,UPI,1378.4,Failed
TXN704468,503443,Credit Card,1379.13,Failed
TXN704469,503910,UPI,641.84,Success
TXN704470,500046,,998.43,Success
TXN704471,500638,UPI,638.5,Success
TXN704472,500464,Cash,794.64,Success
TXN704473,501881,Wallet,598.11,Refunded
TXN704474,501982,Cash,299.45,Success
TXN704475,503753,Cash,1115.69,Failed
TXN704477,504750,Cash,900.8,Failed
TXN704478,502013,UPI,592.63,Success
TXN704479,504738,Wallet,1326.08,Success
TXN704480,501468,UPI,876.09,Refunded
TXN704481,501721,UPI,1180.93,Success
TXN704482,503630,UPI,163.75,Failed
TXN704483,500937,Cash,336.57,Success
TXN704484,504474,UPI,148.48,Success
TXN704485,504052,,283.87,Success
TXN704486,502759,UPI,554.14,Success
TXN704487,501675,Credit Card,438.11,Success
TXN704488,504944,Cash,790.66,Success
TXN704489,501209,UPI,1082.54,Pending
TXN704490,502948,Wallet,740.33,Success
TXN704491,502215,,1157.84,Success
TXN704492,500834,UPI,427.44,Success
TXN704493,503036,Debit Card,-62.29,Refunded
TXN704495,503169,UPI,769.43,Failed
TXN704496,500182,Credit Card,1151.69,Success
TXN704497,504384,UPI,544.08,Failed
TXN704498,503750,Cash,1045.29,Success
TXN704499,500278,Wallet,675.67,Success
TXN704500,500194,Cash,1323.5,Failed
TXN704501,503013,Cash,437.26,Success
TXN704502,504630,Cash,1039.55,Failed
TXN704503,502027,,768.97,Success
TXN704504,503916,Wallet,581.54,Failed
TXN704506,501653,Credit Card,-38.83,Success
TXN704507,503018,UPI,1386.57,Success
TXN704508,500618,Credit Card,966.19,Success
TXN704509,501420,Cash,1048.69,Refunded
TXN704510,504717,Credit Card,850.37,Failed
TXN704511,503794,Credit Card,610.43,Success
TXN704512,502267,,1184.9,Success
TXN704513,502633,Cash,866.16,Success
TXN704514,500070,Wallet,1205.76,Success
